"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","review_profilename","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"3219",75,"Grupo Modelo S.A. de C.V.",1317157420,2.5,2.5,3,"rhoadsrage","American Adjunct Lager",2,2.5,"Corona Extra",4.6,232
"3220",75,"Grupo Modelo S.A. de C.V.",1317149609,3.5,2.5,3.5,"ktrillionaire","American Adjunct Lager",4,4,"Corona Extra",4.6,232
"3221",75,"Grupo Modelo S.A. de C.V.",1316925503,2,1,1.5,"kojevergas","American Adjunct Lager",1,1.5,"Corona Extra",4.6,232
"3222",75,"Grupo Modelo S.A. de C.V.",1316721264,2.5,2.5,2.5,"CaptJackHarkness","American Adjunct Lager",3,3,"Corona Extra",4.6,232
"3223",75,"Grupo Modelo S.A. de C.V.",1316703314,2,2,2,"tobelerone","American Adjunct Lager",2.5,2,"Corona Extra",4.6,232
"3224",75,"Grupo Modelo S.A. de C.V.",1316588642,1.5,1,1.5,"JCellars","American Adjunct Lager",1.5,1.5,"Corona Extra",4.6,232
"3225",75,"Grupo Modelo S.A. de C.V.",1219626947,2,2,2,"fitzy84","American Adjunct Lager",3.5,2,"Corona Extra",4.6,232
"3226",75,"Grupo Modelo S.A. de C.V.",1219504702,1.5,1.5,1.5,"changeup45","American Adjunct Lager",2,1.5,"Corona Extra",4.6,232
"3227",75,"Grupo Modelo S.A. de C.V.",1219350640,2,4,4,"Hiram357","American Adjunct Lager",3,2,"Corona Extra",4.6,232
"3228",75,"Grupo Modelo S.A. de C.V.",1219248306,2,1.5,2,"thekevlarkid","American Adjunct Lager",2.5,2,"Corona Extra",4.6,232
"3229",75,"Grupo Modelo S.A. de C.V.",1219195154,2.5,2,3,"cvstrickland","American Adjunct Lager",2,2,"Corona Extra",4.6,232
"3230",75,"Grupo Modelo S.A. de C.V.",1219125684,4,3,3,"PatronWizard","American Adjunct Lager",3,3,"Corona Extra",4.6,232
"3231",75,"Grupo Modelo S.A. de C.V.",1219029638,1.5,2,2,"Proteus93","American Adjunct Lager",2,1.5,"Corona Extra",4.6,232
"3232",75,"Grupo Modelo S.A. de C.V.",1219012580,1,1,1,"Stinkypuss","American Adjunct Lager",1,1,"Corona Extra",4.6,232
"3233",75,"Grupo Modelo S.A. de C.V.",1218922559,2.5,2.5,2,"Ch1mpy","American Adjunct Lager",2,2,"Corona Extra",4.6,232
"3234",75,"Grupo Modelo S.A. de C.V.",1218747713,3,1,2,"jaytwo","American Adjunct Lager",1.5,1,"Corona Extra",4.6,232
"3235",75,"Grupo Modelo S.A. de C.V.",1218701325,3.5,3,2,"UBERBOCK","American Adjunct Lager",2.5,3.5,"Corona Extra",4.6,232
"3236",75,"Grupo Modelo S.A. de C.V.",1217754201,3.5,3.5,1.5,"Bockrules","American Adjunct Lager",3.5,3,"Corona Extra",4.6,232
"3237",75,"Grupo Modelo S.A. de C.V.",1216874263,5,2,3.5,"BACabrera","American Adjunct Lager",3,3.5,"Corona Extra",4.6,232
"3238",75,"Grupo Modelo S.A. de C.V.",1216065786,4,2.5,3,"billybob","American Adjunct Lager",3,3,"Corona Extra",4.6,232
"3239",75,"Grupo Modelo S.A. de C.V.",1216064108,2,2,3,"Haybeerman","American Adjunct Lager",1,1.5,"Corona Extra",4.6,232
"3240",75,"Grupo Modelo S.A. de C.V.",1215741976,2,2,2.5,"mrkc","American Adjunct Lager",2,1,"Corona Extra",4.6,232
"3241",75,"Grupo Modelo S.A. de C.V.",1215303495,2.5,2.5,2.5,"andreasmwatt","American Adjunct Lager",2.5,2.5,"Corona Extra",4.6,232
"3242",75,"Grupo Modelo S.A. de C.V.",1215215872,2.5,2,2.5,"PatrickJR","American Adjunct Lager",3,2.5,"Corona Extra",4.6,232
"3243",75,"Grupo Modelo S.A. de C.V.",1214592359,4,3,2.5,"generallee","American Adjunct Lager",3.5,3,"Corona Extra",4.6,232
"3244",75,"Grupo Modelo S.A. de C.V.",1214177572,2,2,3,"poopsey","American Adjunct Lager",1,1.5,"Corona Extra",4.6,232
"3245",75,"Grupo Modelo S.A. de C.V.",1213816409,2.5,2,3,"Getinthevan","American Adjunct Lager",2,3,"Corona Extra",4.6,232
"3246",75,"Grupo Modelo S.A. de C.V.",1213753877,4,2,2,"BDIMike","American Adjunct Lager",2.5,2,"Corona Extra",4.6,232
"3247",75,"Grupo Modelo S.A. de C.V.",1213159718,1,1.5,1.5,"mdruiz","American Adjunct Lager",1.5,1,"Corona Extra",4.6,232
"3248",75,"Grupo Modelo S.A. de C.V.",1212933668,4,2,2,"1099.0","American Adjunct Lager",2,3,"Corona Extra",4.6,232
"3249",75,"Grupo Modelo S.A. de C.V.",1212868084,3,2.5,2.5,"tbeck","American Adjunct Lager",2.5,2.5,"Corona Extra",4.6,232
"3250",75,"Grupo Modelo S.A. de C.V.",1212454096,2.5,1.5,2,"wingman14","American Adjunct Lager",2,2,"Corona Extra",4.6,232
"3251",75,"Grupo Modelo S.A. de C.V.",1212158567,3.5,2.5,3,"Onenote81","American Adjunct Lager",3.5,2.5,"Corona Extra",4.6,232
"3252",75,"Grupo Modelo S.A. de C.V.",1211668586,1.5,1.5,2,"BigMike","American Adjunct Lager",1.5,1.5,"Corona Extra",4.6,232
"3253",75,"Grupo Modelo S.A. de C.V.",1211317274,1,1,1,"bah44","American Adjunct Lager",1,1,"Corona Extra",4.6,232
"3254",75,"Grupo Modelo S.A. de C.V.",1211053210,3.5,2.5,4,"Kemmerlin","American Adjunct Lager",2.5,3,"Corona Extra",4.6,232
"3255",75,"Grupo Modelo S.A. de C.V.",1210463083,3,1,2,"rodcom","American Adjunct Lager",1.5,1,"Corona Extra",4.6,232
"3256",75,"Grupo Modelo S.A. de C.V.",1210219407,3.5,3,3,"EnojysAnyBeer","American Adjunct Lager",3,3,"Corona Extra",4.6,232
"3257",75,"Grupo Modelo S.A. de C.V.",1210213888,2,2,2,"Gambrinus1184","American Adjunct Lager",2,2,"Corona Extra",4.6,232
"3258",75,"Grupo Modelo S.A. de C.V.",1210043730,3.5,2,2.5,"jayrod20","American Adjunct Lager",2.5,2.5,"Corona Extra",4.6,232
"3259",75,"Grupo Modelo S.A. de C.V.",1209964628,3,1.5,3,"rye726","American Adjunct Lager",2,2,"Corona Extra",4.6,232
"3260",75,"Grupo Modelo S.A. de C.V.",1209138643,3,2,3,"LouieF","American Adjunct Lager",1.5,1.5,"Corona Extra",4.6,232
"3261",75,"Grupo Modelo S.A. de C.V.",1208968571,1.5,1.5,1.5,"Offa","American Adjunct Lager",1,1.5,"Corona Extra",4.6,232
"3262",75,"Grupo Modelo S.A. de C.V.",1208520438,3.5,1.5,3,"travloh","American Adjunct Lager",3,3,"Corona Extra",4.6,232
"3263",75,"Grupo Modelo S.A. de C.V.",1207972044,2,2,2,"Rayek","American Adjunct Lager",3,2,"Corona Extra",4.6,232
"3264",75,"Grupo Modelo S.A. de C.V.",1207436254,1.5,2,4,"woodychandler","American Adjunct Lager",2,2,"Corona Extra",4.6,232
"3265",75,"Grupo Modelo S.A. de C.V.",1207205004,3,2,2,"BeerZack","American Adjunct Lager",3,3,"Corona Extra",4.6,232
"3266",75,"Grupo Modelo S.A. de C.V.",1206065258,1,1.5,2,"Mora2000","American Adjunct Lager",2,2,"Corona Extra",4.6,232
"3267",75,"Grupo Modelo S.A. de C.V.",1205962526,2,2,2,"USNMark","American Adjunct Lager",3,1.5,"Corona Extra",4.6,232
"3268",75,"Grupo Modelo S.A. de C.V.",1205933893,3.5,3,3,"foles","American Adjunct Lager",3,3,"Corona Extra",4.6,232
"3269",75,"Grupo Modelo S.A. de C.V.",1205527469,3,2,2.5,"Vansmack","American Adjunct Lager",3,3.5,"Corona Extra",4.6,232
"3270",75,"Grupo Modelo S.A. de C.V.",1204601641,4.5,3,3,"mjuthewise","American Adjunct Lager",4,3,"Corona Extra",4.6,232
"3271",75,"Grupo Modelo S.A. de C.V.",1204499516,2,1,2,"daledeee","American Adjunct Lager",2,2,"Corona Extra",4.6,232
"3272",75,"Grupo Modelo S.A. de C.V.",1204344505,4.5,3,2,"bassmantin","American Adjunct Lager",2,3,"Corona Extra",4.6,232
"3273",75,"Grupo Modelo S.A. de C.V.",1204296013,2.5,2,3,"Darien","American Adjunct Lager",3,2,"Corona Extra",4.6,232
"3274",75,"Grupo Modelo S.A. de C.V.",1203832685,3,2,2,"Hoagie1973","American Adjunct Lager",2,2,"Corona Extra",4.6,232
"3275",75,"Grupo Modelo S.A. de C.V.",1203657284,2,1.5,1.5,"AshevilleSippin","American Adjunct Lager",2,2,"Corona Extra",4.6,232
"3276",75,"Grupo Modelo S.A. de C.V.",1203650747,3,2,3.5,"Jojoknows","American Adjunct Lager",2,3,"Corona Extra",4.6,232
"3277",75,"Grupo Modelo S.A. de C.V.",1203647363,2,1.5,1.5,"donteatpoop","American Adjunct Lager",1.5,2,"Corona Extra",4.6,232
"3278",75,"Grupo Modelo S.A. de C.V.",1203022812,2.5,2,2.5,"BeerTaster","American Adjunct Lager",1.5,2.5,"Corona Extra",4.6,232
"3279",75,"Grupo Modelo S.A. de C.V.",1202803614,2,2,1.5,"woemad","American Adjunct Lager",1.5,2,"Corona Extra",4.6,232
"3280",75,"Grupo Modelo S.A. de C.V.",1202774237,1.5,1.5,3,"jpm30","American Adjunct Lager",3,1.5,"Corona Extra",4.6,232
"3281",75,"Grupo Modelo S.A. de C.V.",1202675712,1.5,1.5,2,"avalon07","American Adjunct Lager",1.5,1.5,"Corona Extra",4.6,232
"3282",75,"Grupo Modelo S.A. de C.V.",1202657874,1.5,1.5,2.5,"Gehrig","American Adjunct Lager",1.5,1.5,"Corona Extra",4.6,232
"3283",75,"Grupo Modelo S.A. de C.V.",1202345283,4,1,1.5,"illidurit","American Adjunct Lager",3.5,1.5,"Corona Extra",4.6,232
"3284",75,"Grupo Modelo S.A. de C.V.",1201993360,4,2,2,"JDV","American Adjunct Lager",2,2,"Corona Extra",4.6,232
"3285",75,"Grupo Modelo S.A. de C.V.",1201798104,4,3,2.5,"MrIncognito","American Adjunct Lager",4,3.5,"Corona Extra",4.6,232
"3286",75,"Grupo Modelo S.A. de C.V.",1201142997,2,1,1,"Surefire","American Adjunct Lager",1,1,"Corona Extra",4.6,232
"3287",75,"Grupo Modelo S.A. de C.V.",1200924121,1.5,2,1,"mnstorm99","American Adjunct Lager",1,1,"Corona Extra",4.6,232
"3288",75,"Grupo Modelo S.A. de C.V.",1200867924,3,2,2.5,"mltobin","American Adjunct Lager",2,2.5,"Corona Extra",4.6,232
"3289",75,"Grupo Modelo S.A. de C.V.",1200862058,5,3,4,"MickGoBrach","American Adjunct Lager",3.5,4,"Corona Extra",4.6,232
"3290",75,"Grupo Modelo S.A. de C.V.",1200504712,3,1.5,2.5,"BradLikesBrew","American Adjunct Lager",2.5,1.5,"Corona Extra",4.6,232
"3291",75,"Grupo Modelo S.A. de C.V.",1200452680,2,2,2,"DoubleJ","American Adjunct Lager",2,2,"Corona Extra",4.6,232
"3292",75,"Grupo Modelo S.A. de C.V.",1200373086,1.5,2,2,"MisterClean","American Adjunct Lager",1.5,2,"Corona Extra",4.6,232
"3293",75,"Grupo Modelo S.A. de C.V.",1200349522,1.5,1,2,"armock","American Adjunct Lager",2,1.5,"Corona Extra",4.6,232
"3294",75,"Grupo Modelo S.A. de C.V.",1200119875,2,1.5,2,"mooseisloose","American Adjunct Lager",3,2,"Corona Extra",4.6,232
"3295",75,"Grupo Modelo S.A. de C.V.",1200010389,3.5,1.5,1.5,"Ian522","American Adjunct Lager",2,2,"Corona Extra",4.6,232
"3296",75,"Grupo Modelo S.A. de C.V.",1199579452,3,2.5,3,"GrimmReaper","American Adjunct Lager",3,3,"Corona Extra",4.6,232
"3297",75,"Grupo Modelo S.A. de C.V.",1198089708,3.5,2.5,3,"aquaderek","American Adjunct Lager",1.5,2.5,"Corona Extra",4.6,232
"3298",75,"Grupo Modelo S.A. de C.V.",1199148551,5,2,1.5,"pwoods","American Adjunct Lager",4,3.5,"Corona Extra",4.6,232
"3299",75,"Grupo Modelo S.A. de C.V.",1199139341,2,1.5,3,"rrob311","American Adjunct Lager",2.5,1.5,"Corona Extra",4.6,232
"3300",75,"Grupo Modelo S.A. de C.V.",1199070247,2,1.5,2,"n0315","American Adjunct Lager",2.5,2,"Corona Extra",4.6,232
"3301",75,"Grupo Modelo S.A. de C.V.",1198944573,1.5,1.5,1.5,"GratefulBeerGuy","American Adjunct Lager",1.5,1,"Corona Extra",4.6,232
"3302",75,"Grupo Modelo S.A. de C.V.",1198883405,1.5,2,3,"jneiswender","American Adjunct Lager",1.5,1.5,"Corona Extra",4.6,232
"3303",75,"Grupo Modelo S.A. de C.V.",1198685692,1,2,2,"Gavage","American Adjunct Lager",3.5,1.5,"Corona Extra",4.6,232
"3304",75,"Grupo Modelo S.A. de C.V.",1198510208,4.5,2,2,"wardough","American Adjunct Lager",3.5,1.5,"Corona Extra",4.6,232
"3305",75,"Grupo Modelo S.A. de C.V.",1198463424,3.5,2,2,"atigerlife","American Adjunct Lager",3,3,"Corona Extra",4.6,232
"3306",75,"Grupo Modelo S.A. de C.V.",1198459707,2.5,2,1.5,"clayrock81","American Adjunct Lager",3,2,"Corona Extra",4.6,232
"3307",75,"Grupo Modelo S.A. de C.V.",1198185666,3,2,2,"CDBeerDisappear","American Adjunct Lager",2.5,2.5,"Corona Extra",4.6,232
"3308",75,"Grupo Modelo S.A. de C.V.",1198131420,3.5,2,2.5,"bunnyhustle","American Adjunct Lager",3,1.5,"Corona Extra",4.6,232
"3309",75,"Grupo Modelo S.A. de C.V.",1198071484,2,1.5,2,"PopsBrew","American Adjunct Lager",2,1.5,"Corona Extra",4.6,232
"3310",75,"Grupo Modelo S.A. de C.V.",1197755185,3.5,3.5,3.5,"domba007","American Adjunct Lager",3,3.5,"Corona Extra",4.6,232
"3311",75,"Grupo Modelo S.A. de C.V.",1197547937,4,2,2,"PhillyCop","American Adjunct Lager",2.5,3.5,"Corona Extra",4.6,232
"3312",75,"Grupo Modelo S.A. de C.V.",1197243043,3,2,2,"tronester","American Adjunct Lager",2,1.5,"Corona Extra",4.6,232
"3313",75,"Grupo Modelo S.A. de C.V.",1197002474,2.5,2.5,2.5,"Shadman","American Adjunct Lager",2.5,2.5,"Corona Extra",4.6,232
"3314",75,"Grupo Modelo S.A. de C.V.",1196556733,3,1,2.5,"tlinner","American Adjunct Lager",2.5,2,"Corona Extra",4.6,232
"3315",75,"Grupo Modelo S.A. de C.V.",1196513903,3,2,3,"dsa7783","American Adjunct Lager",3,3,"Corona Extra",4.6,232
"3316",75,"Grupo Modelo S.A. de C.V.",1196308176,1.5,2,2,"vancurly","American Adjunct Lager",1.5,1.5,"Corona Extra",4.6,232
"3317",75,"Grupo Modelo S.A. de C.V.",1196289564,2.5,1.5,3.5,"Tilley4","American Adjunct Lager",2.5,2,"Corona Extra",4.6,232
"3318",75,"Grupo Modelo S.A. de C.V.",1196270468,2.5,2.5,2.5,"auxiliary","American Adjunct Lager",2,2.5,"Corona Extra",4.6,232
"3319",75,"Grupo Modelo S.A. de C.V.",1314814977,2.5,4,2.5,"DrainBamage","American Adjunct Lager",2.5,3.5,"Corona Extra",4.6,232
"3320",75,"Grupo Modelo S.A. de C.V.",1196210097,2,2,2.5,"stoutordie","American Adjunct Lager",2.5,2,"Corona Extra",4.6,232
"3321",75,"Grupo Modelo S.A. de C.V.",1196040249,2,1,1,"Marcus6679","American Adjunct Lager",1,1,"Corona Extra",4.6,232
"3322",75,"Grupo Modelo S.A. de C.V.",1195884650,1,1,1.5,"atrus138","American Adjunct Lager",1.5,1.5,"Corona Extra",4.6,232
"3323",75,"Grupo Modelo S.A. de C.V.",1195600313,2,2,2,"atomicbolt","American Adjunct Lager",2.5,2,"Corona Extra",4.6,232
"3324",75,"Grupo Modelo S.A. de C.V.",1315859317,1,1.5,2,"BeerCon5","American Adjunct Lager",2.5,1.5,"Corona Extra",4.6,232
"3325",75,"Grupo Modelo S.A. de C.V.",1315435232,2.5,2,2.5,"tajiandemello","American Adjunct Lager",2,2.5,"Corona Extra",4.6,232
"3326",75,"Grupo Modelo S.A. de C.V.",1315377997,1,1.5,1,"avaldivia","American Adjunct Lager",1.5,1,"Corona Extra",4.6,232
"3327",75,"Grupo Modelo S.A. de C.V.",1315175225,1,1,1,"fugitive","American Adjunct Lager",1,1,"Corona Extra",4.6,232
"3328",75,"Grupo Modelo S.A. de C.V.",1315174727,2,1.5,2.5,"tdm168","American Adjunct Lager",3,1.5,"Corona Extra",4.6,232
"3329",75,"Grupo Modelo S.A. de C.V.",1314929969,2,2,2,"airforbes1","American Adjunct Lager",1,2,"Corona Extra",4.6,232
"3330",75,"Grupo Modelo S.A. de C.V.",1193219145,3,1.5,2,"biggmike","American Adjunct Lager",2.5,1.5,"Corona Extra",4.6,232
"3331",75,"Grupo Modelo S.A. de C.V.",1314811593,2,2.5,2.5,"dedrinker","American Adjunct Lager",3,2.5,"Corona Extra",4.6,232
"3332",75,"Grupo Modelo S.A. de C.V.",1314567985,1,2,3,"WeedKing4","American Adjunct Lager",1.5,2,"Corona Extra",4.6,232
"3333",75,"Grupo Modelo S.A. de C.V.",1314544137,2.5,2.5,2.5,"Pegasus","American Adjunct Lager",2.5,2.5,"Corona Extra",4.6,232
"3334",75,"Grupo Modelo S.A. de C.V.",1195592683,1.5,1.5,2,"thierrynantes","American Adjunct Lager",1.5,1.5,"Corona Extra",4.6,232
"3335",75,"Grupo Modelo S.A. de C.V.",1195268273,2.5,2.5,2,"anaduja","American Adjunct Lager",2,2,"Corona Extra",4.6,232
"3336",75,"Grupo Modelo S.A. de C.V.",1195160439,3.5,2,2,"PistolPete86","American Adjunct Lager",2.5,1.5,"Corona Extra",4.6,232
"3337",75,"Grupo Modelo S.A. de C.V.",1194918351,2.5,2.5,1.5,"Halcyondays","American Adjunct Lager",2.5,3,"Corona Extra",4.6,232
"3338",75,"Grupo Modelo S.A. de C.V.",1194043029,1,1,2,"Bitterbill","American Adjunct Lager",1.5,1.5,"Corona Extra",4.6,232
"3339",75,"Grupo Modelo S.A. de C.V.",1193553758,2.5,2.5,2.5,"SargeC","American Adjunct Lager",2.5,3,"Corona Extra",4.6,232
"3340",75,"Grupo Modelo S.A. de C.V.",1193403306,3,2.5,2,"MMAJYK","American Adjunct Lager",3,3,"Corona Extra",4.6,232
"3341",75,"Grupo Modelo S.A. de C.V.",1193346474,3.5,3.5,3.5,"eschuber","American Adjunct Lager",3.5,3.5,"Corona Extra",4.6,232
"3342",75,"Grupo Modelo S.A. de C.V.",1192762538,5,3.5,3.5,"Rddymk","American Adjunct Lager",3.5,3.5,"Corona Extra",4.6,232
"3343",75,"Grupo Modelo S.A. de C.V.",1192596912,2.5,2.5,2.5,"americanwolfdrea","American Adjunct Lager",4,2,"Corona Extra",4.6,232
"3344",75,"Grupo Modelo S.A. de C.V.",1191945691,4.5,1.5,2.5,"hustlesworth","American Adjunct Lager",2.5,2.5,"Corona Extra",4.6,232
"3345",75,"Grupo Modelo S.A. de C.V.",1191903288,2.5,1.5,2.5,"erosier","American Adjunct Lager",3.5,1,"Corona Extra",4.6,232
"3346",75,"Grupo Modelo S.A. de C.V.",1191413742,4.5,4,3,"urza","American Adjunct Lager",4.5,4,"Corona Extra",4.6,232
"3347",75,"Grupo Modelo S.A. de C.V.",1191369624,5,2,4,"animal69","American Adjunct Lager",5,5,"Corona Extra",4.6,232
"3348",75,"Grupo Modelo S.A. de C.V.",1191208807,3,2,2,"Amalak","American Adjunct Lager",3,3,"Corona Extra",4.6,232
"3349",75,"Grupo Modelo S.A. de C.V.",1190853082,3,2,2,"Bowdoinbeerboy","American Adjunct Lager",2.5,2.5,"Corona Extra",4.6,232
"3350",75,"Grupo Modelo S.A. de C.V.",1190407579,3.5,2.5,2.5,"crazybrody06","American Adjunct Lager",2.5,2,"Corona Extra",4.6,232
"3351",75,"Grupo Modelo S.A. de C.V.",1190191184,2.5,2,1,"Overlord","American Adjunct Lager",2,2,"Corona Extra",4.6,232
"3352",75,"Grupo Modelo S.A. de C.V.",1189579945,4,2.5,2.5,"Floydster","American Adjunct Lager",2.5,3,"Corona Extra",4.6,232
"3353",75,"Grupo Modelo S.A. de C.V.",1189294096,2,2,3,"JamesS","American Adjunct Lager",2.5,2.5,"Corona Extra",4.6,232
"3354",75,"Grupo Modelo S.A. de C.V.",1188874119,2.5,2.5,3,"cswhitehorse","American Adjunct Lager",2,3,"Corona Extra",4.6,232
"3355",75,"Grupo Modelo S.A. de C.V.",1188326737,2.5,2,2.5,"KodyBrannon","American Adjunct Lager",1.5,3,"Corona Extra",4.6,232
"3356",75,"Grupo Modelo S.A. de C.V.",1188111457,2.5,2,3,"brendan13","American Adjunct Lager",1.5,1.5,"Corona Extra",4.6,232
"3357",75,"Grupo Modelo S.A. de C.V.",1188103586,4,3,3,"gnuisance","American Adjunct Lager",2.5,3,"Corona Extra",4.6,232
"3358",75,"Grupo Modelo S.A. de C.V.",1187854540,2.5,2,3,"shadow1961","American Adjunct Lager",3,2,"Corona Extra",4.6,232
"3359",75,"Grupo Modelo S.A. de C.V.",1187769603,4.5,3.5,4,"hamrick1","American Adjunct Lager",3,4,"Corona Extra",4.6,232
"3360",75,"Grupo Modelo S.A. de C.V.",1187579849,1,1,1,"Brad007","American Adjunct Lager",1,1,"Corona Extra",4.6,232
"3361",75,"Grupo Modelo S.A. de C.V.",1187296497,2,1.5,1.5,"iceball585","American Adjunct Lager",1.5,2,"Corona Extra",4.6,232
"3362",75,"Grupo Modelo S.A. de C.V.",1186450610,1.5,1,1,"Commandogeraldo","American Adjunct Lager",1.5,1,"Corona Extra",4.6,232
"3363",75,"Grupo Modelo S.A. de C.V.",1186353988,3,2.5,3,"Slatetank","American Adjunct Lager",2.5,3,"Corona Extra",4.6,232
"3364",75,"Grupo Modelo S.A. de C.V.",1186277721,1,1.5,2.5,"bluemoonswoon","American Adjunct Lager",1,1.5,"Corona Extra",4.6,232
"3365",75,"Grupo Modelo S.A. de C.V.",1185650266,5,3,4,"NYJRE85","American Adjunct Lager",5,5,"Corona Extra",4.6,232
"3366",75,"Grupo Modelo S.A. de C.V.",1185508153,2.5,2.5,3,"hogansbrew","American Adjunct Lager",3,2.5,"Corona Extra",4.6,232
"3367",75,"Grupo Modelo S.A. de C.V.",1184794608,4.5,4,4.5,"jiminindy","American Adjunct Lager",4,5,"Corona Extra",4.6,232
"3368",75,"Grupo Modelo S.A. de C.V.",1184793709,2,1,3,"SturmWolf","American Adjunct Lager",1,2.5,"Corona Extra",4.6,232
"3369",75,"Grupo Modelo S.A. de C.V.",1184728312,3.5,2.5,2,"ctbowman1980","American Adjunct Lager",2,3,"Corona Extra",4.6,232
"3370",75,"Grupo Modelo S.A. de C.V.",1183964591,2.5,2.5,2.5,"leechungsr","American Adjunct Lager",3,2.5,"Corona Extra",4.6,232
"3371",75,"Grupo Modelo S.A. de C.V.",1183751848,2,3,2,"Pepeton","American Adjunct Lager",1.5,1.5,"Corona Extra",4.6,232
"3372",75,"Grupo Modelo S.A. de C.V.",1183686091,3,3,4,"DrinkinBoy","American Adjunct Lager",3,2,"Corona Extra",4.6,232
"3373",75,"Grupo Modelo S.A. de C.V.",1183600842,1.5,2,1.5,"edgelow","American Adjunct Lager",1,1.5,"Corona Extra",4.6,232
"3374",75,"Grupo Modelo S.A. de C.V.",1183528329,4,3,2,"mynie","American Adjunct Lager",3,3,"Corona Extra",4.6,232
"3375",75,"Grupo Modelo S.A. de C.V.",1183518743,2.5,2.5,1.5,"supercolter","American Adjunct Lager",3,3,"Corona Extra",4.6,232
"3376",75,"Grupo Modelo S.A. de C.V.",1183066433,2.5,1.5,3,"mackwhitlock","American Adjunct Lager",2,2,"Corona Extra",4.6,232
"3377",75,"Grupo Modelo S.A. de C.V.",1182990091,3.5,3,2,"williamherbert","American Adjunct Lager",3,2.5,"Corona Extra",4.6,232
"3378",75,"Grupo Modelo S.A. de C.V.",1182737896,1.5,1.5,1.5,"cyrenaica","American Adjunct Lager",1.5,1.5,"Corona Extra",4.6,232
"3379",75,"Grupo Modelo S.A. de C.V.",1182279785,4,3,2.5,"dstc","American Adjunct Lager",3,4,"Corona Extra",4.6,232
"3380",75,"Grupo Modelo S.A. de C.V.",1181956005,2,1.5,2.5,"msubulldog25","American Adjunct Lager",3,3,"Corona Extra",4.6,232
"3381",75,"Grupo Modelo S.A. de C.V.",1181839500,2,1.5,1.5,"neenerzig","American Adjunct Lager",2,2,"Corona Extra",4.6,232
"3382",75,"Grupo Modelo S.A. de C.V.",1181774104,2.5,2,2,"BeerDreadz","American Adjunct Lager",2.5,1.5,"Corona Extra",4.6,232
"3383",75,"Grupo Modelo S.A. de C.V.",1181735978,3.5,3,3,"giblet","American Adjunct Lager",3,2,"Corona Extra",4.6,232
"3384",75,"Grupo Modelo S.A. de C.V.",1181260980,3,2,2.5,"WJVII","American Adjunct Lager",2,2,"Corona Extra",4.6,232
"3385",75,"Grupo Modelo S.A. de C.V.",1181117717,3.5,2,2.5,"scooter231","American Adjunct Lager",2.5,2,"Corona Extra",4.6,232
"3386",75,"Grupo Modelo S.A. de C.V.",1181017480,5,2,2,"RicardoPino","American Adjunct Lager",3.5,4,"Corona Extra",4.6,232
"3387",75,"Grupo Modelo S.A. de C.V.",1180764415,3,2,2.5,"ommegangpbr","American Adjunct Lager",2,2,"Corona Extra",4.6,232
"3388",75,"Grupo Modelo S.A. de C.V.",1180583194,2,1.5,2,"DaveFL1976","American Adjunct Lager",2,1.5,"Corona Extra",4.6,232
"3389",75,"Grupo Modelo S.A. de C.V.",1179804190,3,2,3,"MTNboy","American Adjunct Lager",2.5,2.5,"Corona Extra",4.6,232
"3390",75,"Grupo Modelo S.A. de C.V.",1179688334,2.5,2,1,"JFurey","American Adjunct Lager",1.5,2,"Corona Extra",4.6,232
"3391",75,"Grupo Modelo S.A. de C.V.",1179508450,2,1,2,"BEERchitect","American Adjunct Lager",2,2,"Corona Extra",4.6,232
"3392",75,"Grupo Modelo S.A. de C.V.",1179290972,2,2,3.5,"jarmby1711","American Adjunct Lager",2,1.5,"Corona Extra",4.6,232
"3393",75,"Grupo Modelo S.A. de C.V.",1179257074,3,2,2,"logansboat15","American Adjunct Lager",1.5,1.5,"Corona Extra",4.6,232
"3394",75,"Grupo Modelo S.A. de C.V.",1179213449,1.5,1.5,2,"sessycuban","American Adjunct Lager",3,1.5,"Corona Extra",4.6,232
"3395",75,"Grupo Modelo S.A. de C.V.",1179107360,2.5,1.5,2,"MMansfield","American Adjunct Lager",3,2,"Corona Extra",4.6,232
"3396",75,"Grupo Modelo S.A. de C.V.",1178728537,2.5,1.5,2,"jeortizrubi","American Adjunct Lager",2.5,2,"Corona Extra",4.6,232
"3397",75,"Grupo Modelo S.A. de C.V.",1178714074,3,2,2,"LittleCreature","American Adjunct Lager",2.5,2,"Corona Extra",4.6,232
"3398",75,"Grupo Modelo S.A. de C.V.",1178456937,2,2.5,2,"gunnerman","American Adjunct Lager",2.5,1,"Corona Extra",4.6,232
"3399",75,"Grupo Modelo S.A. de C.V.",1178245251,3.5,3,2,"Bionic","American Adjunct Lager",2,3.5,"Corona Extra",4.6,232
"3400",75,"Grupo Modelo S.A. de C.V.",1178151826,3,2,2,"BretSikkink","American Adjunct Lager",1.5,2.5,"Corona Extra",4.6,232
"3401",75,"Grupo Modelo S.A. de C.V.",1177808951,1.5,1.5,1.5,"TheManiacalOne","American Adjunct Lager",2,2,"Corona Extra",4.6,232
"3402",75,"Grupo Modelo S.A. de C.V.",1177605499,2.5,2,4,"JOaikido","American Adjunct Lager",2.5,2,"Corona Extra",4.6,232
